right_hand_timestamp,right_hand_index,right_hand_accel_x,right_hand_accel_y,right_hand_accel_z,right_hand_gyro_x,right_hand_gyro_y,right_hand_gyro_z,right_hand_battery_percentage,left_hand_timestamp,left_hand_index,left_hand_accel_x,left_hand_accel_y,left_hand_accel_z,left_hand_gyro_x,left_hand_gyro_y,left_hand_gyro_z,left_hand_battery_percentage,right_leg_timestamp,right_leg_index,right_leg_accel_x,right_leg_accel_y,right_leg_accel_z,right_leg_gyro_x,right_leg_gyro_y,right_leg_gyro_z,right_leg_battery_percentage
15.587,300,3.7267,-1.0783,-11.7627,-0.4179,-0.5912,-0.8939,76,14.875,287,8.9724,1.394,-10.5552,-1.2168,-0.1367,-0.2949,85,15.269,294,12.2501,0.0144,-9.0221,0.2687,0.8056,-0.0275,75
15.638,301,2.0,-1.25,-11.3418,-0.6784,0.2509,-0.9199,76,14.926,288,7.4554,1.0312,-9.3808,-0.2232,0.0451,0.1005,85,15.321,295,8.4577,2.2419,-8.7676,-0.4266,1.1527,-0.6852,75
15.69,302,0.7858,-2.2075,-10.3524,-1.1725,0.2343,-0.9948,76,14.978,289,3.3687,3.1243,-8.9975,0.5088,0.712,0.5846,85,15.373,296,8.1226,0.3976,-8.5472,-0.9549,1.0631,-0.9235,75
15.742,303,0.935,-5.0148,-9.8743,-1.1832,0.6338,-0.3965,76,15.03,290,1.8523,4.7421,-8.7466,-0.3071,-0.1505,0.8252,85,15.425,297,6.5531,-1.4643,-9.4175,-0.9424,1.4543,-0.9601,75
15.794,304,5.74,-8.8578,-12.72,-0.8885,-0.2067,-0.3443,76,15.082,291,2.44,3.5252,-8.4438,-0.5244,-0.3124,0.4517,85,15.477,298,4.8647,-1.8554,-12.3951,-0.3176,1.2554,-1.2536,75
15.845,305,9.2469,-11.6625,-15.1171,-0.0565,-0.0749,-0.5447,76,15.134,292,0.8422,3.4744,-8.819,-0.3095,0.4511,0.0317,85,15.528,299,3.552,-6.5912,-17.0514,-0.0963,0.4828,-1.2619,75
15.897,306,10.795,-8.8947,-14.5398,0.5649,-0.0021,-0.8413,76,15.185,293,-0.4865,4.1566,-9.0484,-0.3248,0.141,-0.2346,85,15.58,300,3.6405,0.2865,-13.459,-0.7455,0.7412,-1.3771,75
15.949,307,6.2499,-3.4889,-13.8223,1.0866,0.6809,-0.4916,76,15.237,294,4.5648,2.773,-8.2433,-0.8597,-0.4484,-0.7695,85,15.632,301,6.566,1.3277,-13.5948,-0.701,1.0926,-1.3458,75
16.001,308,3.9164,-1.2022,-13.53,0.2726,-0.1724,-1.0112,76,15.289,295,8.2515,0.8714,-9.8438,-1.3075,-0.3223,-1.1348,85,15.684,302,10.0579,0.6998,-12.2408,-0.9139,1.332,-0.3536,75
16.053,309,6.3902,-0.8094,-13.1232,-0.4784,-0.4315,-0.8883,76,15.341,296,10.9422,-1.0827,-9.2745,-1.4456,-0.4246,-1.163,85,15.735,303,10.7488,0.7363,-15.1673,-1.327,0.4319,0.2865,75
16.105,310,2.9689,-0.4104,-12.0655,-1.0265,0.3675,-0.7538,76,15.393,297,9.003,-0.7512,-8.2995,-0.6267,0.143,-0.4841,85,15.787,304,7.4283,0.0133,-15.1893,-1.6437,0.6866,0.8851,75
16.157,311,1.3789,-2.3832,-11.3467,-1.4266,-0.4006,-0.8015,76,15.444,298,3.7987,1.9946,-7.8607,0.2144,0.305,0.242,85,15.839,305,6.2325,-2.2791,-16.0423,-1.4663,-0.1723,1.2453,75
16.208,312,2.4953,-3.0968,-10.0599,-0.3668,-0.3786,-0.4314,76,15.496,299,3.4068,2.6273,-7.4931,-0.175,-0.3909,0.3844,85,15.891,306,6.6462,-1.1478,-14.828,-0.6607,-0.7991,1.5333,75
16.26,313,6.8788,-4.0738,-12.1008,0.0083,-0.9457,-0.0225,76,15.548,300,1.7867,3.7429,-8.0117,-0.5187,0.2726,0.0342,85,15.943,307,6.6195,1.485,-12.4974,-0.5425,-1.2566,1.691,75
16.312,314,10.0781,-4.2034,-15.6423,0.339,-0.3083,0.5677,76,15.6,301,-0.0514,2.1153,-8.7499,-0.3907,0.3357,-0.1514,85,15.995,308,6.6547,5.2215,-7.0205,-0.555,-1.0187,1.0179,75
16.364,315,11.4204,-3.2323,-15.9164,0.6127,0.4336,0.5736,76,15.652,302,-0.8759,2.8381,-8.6003,0.0087,0.095,-0.3671,85,16.046,309,10.1226,2.7977,-9.7868,0.2715,-1.2939,1.1721,75
16.415,316,6.0796,-3.2211,-15.3202,0.7692,0.9989,0.8937,76,15.704,303,1.4197,4.7944,-6.3993,0.1173,-0.6018,-0.7054,85,16.098,310,12.3224,4.1105,-10.2376,-0.1364,-0.4407,0.6635,75
16.467,317,1.8182,-1.5462,-14.0746,1.0086,0.0726,0.3808,76,15.756,304,5.956,4.7964,-7.8665,-0.2782,-0.3828,-0.6883,85,16.15,311,14.2592,2.6581,-9.817,-0.5874,0.0694,1.113,75
16.519,318,2.4887,-1.3914,-13.3949,0.6316,-0.6163,-0.2031,76,15.807,305,9.2669,3.7864,-7.3545,-0.8831,-0.8925,-0.1204,85,16.202,312,14.5798,0.2396,-11.4933,0.2478,0.2451,0.1383,75
16.571,319,1.2883,-1.1274,-12.3107,0.5729,0.2326,-0.0978,76,15.859,306,6.8812,1.5775,-6.9286,-0.4449,-0.5171,-0.0362,85,16.254,313,11.3865,4.2299,-11.5592,0.8574,0.7659,-0.5731,75
16.623,320,0.1301,-0.5098,-11.3078,0.3849,-0.0853,-0.254,76,15.911,307,3.0487,0.806,-7.9478,0.347,0.262,0.1632,85,16.306,314,9.4304,1.8936,-10.305,0.3768,0.2102,-1.0539,75
16.674,321,0.5464,-0.9074,-10.3835,-0.3004,-0.2168,-0.1689,76,15.963,308,2.4321,0.6771,-8.4723,0.925,-0.4814,0.3749,85,16.357,315,7.8304,-0.2531,-10.4194,-0.2602,0.7511,-1.3145,75
16.726,322,5.4564,-1.3828,-11.6909,-0.3777,-0.8276,0.134,76,16.014,309,1.4367,1.4692,-8.2193,0.5454,0.0938,0.5207,85,16.409,316,6.627,-1.5892,-11.0674,0.4354,0.5372,-1.5214,75
16.778,323,9.0399,-0.7744,-13.723,0.0746,-1.1326,-0.0033,76,16.066,310,0.1025,1.4054,-8.1583,0.3927,0.0089,0.5262,85,16.461,317,5.9389,4.192,-16.0824,-0.0142,-0.2348,-1.7844,75
16.83,324,11.6553,-0.9985,-14.6476,0.2162,-0.6634,-0.6401,76,16.118,311,-0.4412,1.4356,-8.0051,0.3083,0.0142,0.5479,85,16.513,318,7.0751,3.6782,-15.2603,-0.4084,-0.3089,-1.5077,75
16.881,325,8.5049,-1.4567,-12.7487,0.3468,0.1982,-0.7281,76,16.17,312,4.5971,2.6649,-8.4389,0.2242,-0.6602,-0.0907,85,16.564,319,7.3791,3.1062,-17.4526,-0.1944,-0.2044,-0.8597,75
16.933,326,0.6749,0.8249,-13.2445,0.2308,0.3356,-0.3646,76,16.221,313,8.275,3.5884,-9.4197,0.0243,-0.4397,-0.1873,85,16.616,320,10.6513,1.1118,-14.8606,-0.5341,0.5291,0.0162,75
16.985,327,1.5801,0.3705,-12.5779,-0.509,-0.4244,-0.5146,76,16.273,314,10.9594,1.9721,-10.2169,-0.6063,-0.6747,-0.039,85,16.668,321,11.0461,-0.7049,-17.7887,-0.7017,0.671,0.4415,75
17.037,328,0.9721,-0.4667,-12.0888,-0.4702,0.2,-0.0766,76,16.325,315,8.4093,2.2709,-9.0793,0.1584,0.0441,0.2333,85,16.72,322,8.872,-1.7284,-14.7543,-1.1873,0.5016,1.0,75
17.089,329,-0.3065,0.3486,-10.4781,-0.2753,0.118,-0.1833,76,16.377,316,2.0016,3.2816,-9.0574,0.4871,0.4473,0.7907,85,16.772,323,8.4294,-1.3737,-13.1563,-1.5418,-0.3073,1.4076,75
17.14,330,0.1442,0.4711,-10.1104,-0.6893,-0.5052,-0.6421,76,16.429,317,2.2735,4.2063,-8.766,0.2361,-0.3462,0.8522,85,16.823,324,7.5179,-2.1723,-10.9361,-1.8005,-0.8064,1.705,75
17.192,331,5.1628,-1.8835,-11.956,-1.0695,-0.9336,-0.6798,76,16.48,318,1.8186,4.0497,-8.2885,-0.5077,0.38,0.6377,85,16.875,325,7.5211,-0.5367,-8.2165,-1.9893,-1.1767,1.9221,75
17.244,332,8.8257,-3.0697,-16.2814,-0.4553,-0.3551,-0.5453,76,16.532,319,0.2287,3.4507,-8.1621,-0.6991,0.5719,0.1566,85,16.927,326,7.3664,1.9897,-4.4397,-0.7874,-1.4307,0.8382,75
17.296,333,11.499,-0.7294,-16.9043,-0.2624,0.1337,0.1814,76,16.584,320,0.0385,3.1432,-7.5835,-0.7691,0.544,-0.2633,85,16.979,327,10.6421,-3.7849,-0.6563,0.1019,-1.407,0.9885,75
17.348,334,8.8526,-1.5129,-14.9754,-0.3071,0.78,0.5105,76,16.636,321,0.3633,3.9698,-7.1135,-0.5494,0.282,-0.8008,85,17.031,328,11.2622,-1.5884,-3.9795,-0.0859,-1.1335,0.7769,75
17.399,335,2.0144,-1.3919,-13.4404,0.1564,1.2314,0.5,76,16.688,322,5.185,4.0456,-9.2871,-0.888,0.8258,-1.2691,85,17.082,329,13.4854,-0.4173,-5.9961,-0.7031,-0.6798,1.0402,75
17.451,336,0.8856,-1.7614,-12.5783,0.1181,0.236,0.1776,76,16.74,323,8.7042,2.6678,-10.1829,-1.3281,0.2007,-0.6984,85,17.134,330,13.7514,-1.513,-7.1372,0.0654,-0.4125,0.2898,75
17.503,337,-0.4594,-2.3031,-12.1723,0.6853,0.42,0.0453,76,16.792,324,9.7019,1.2825,-10.1451,-1.1058,-0.4663,-0.077,85,17.186,331,11.3831,-1.9252,-10.6928,0.7243,0.0321,-0.4625,75
17.555,338,-1.4073,-1.9917,-11.8461,1.0976,0.0391,0.0131,76,16.843,325,6.2759,1.4047,-9.476,-0.1353,0.3387,-0.1648,85,17.238,332,8.7621,0.1303,-8.4689,1.2052,0.6171,-1.0116,75
17.607,339,-1.0764,-2.0305,-11.6674,1.016,-0.1517,0.1626,76,16.895,326,3.4343,1.2092,-9.0652,0.573,0.2862,-0.2882,85,17.29,333,7.8403,0.9046,-9.9181,1.0898,-0.0742,-1.4123,75
17.658,340,0.9162,-2.7787,-11.7366,0.8633,-0.7588,0.2786,76,16.947,327,3.1299,0.8921,-8.4214,0.1601,0.0222,-0.2787,85,17.341,334,6.8945,-1.0634,-8.7491,0.7549,0.4832,-1.7048,75
17.71,341,5.7263,-4.5739,-16.5624,0.2773,-0.5662,0.88,76,16.999,328,1.8222,0.1285,-7.8781,0.2169,0.3447,-0.1624,85,17.393,335,5.2411,-2.0272,-13.4708,1.2275,0.2106,-1.8471,75
17.762,342,9.2369,-5.5992,-17.7134,0.6387,-0.573,1.3189,76,17.051,329,0.3565,-0.0377,-7.003,0.83,0.9306,-0.0966,85,17.445,336,3.4167,-5.4782,-16.5575,1.132,0.0671,-1.6873,75
17.814,343,10.244,-4.9601,-15.0828,0.7053,-0.1194,0.9627,76,17.103,330,-0.3817,2.6806,-6.4075,1.2775,0.4947,0.1156,85,17.497,337,7.7046,-1.6876,-14.7134,0.8157,-0.2599,-1.2957,75
17.866,344,5.1119,-4.0415,-12.8352,1.1367,0.5952,1.1276,76,17.154,331,4.6413,4.4653,-6.252,0.2524,0.5198,-0.0701,85,17.549,338,8.0695,-2.0748,-16.6266,0.5916,-0.1044,-0.6054,75
17.917,345,1.4156,-3.0526,-12.3353,0.6388,-0.2349,0.3105,76,17.206,332,8.3073,6.7737,-5.9143,-0.4958,0.2358,0.191,85,17.6,339,9.4859,0.0697,-15.6838,0.1535,0.6021,0.1748,75
17.969,346,1.9275,-3.3198,-12.1541,0.5955,-0.5371,-0.2766,76,17.258,333,10.9829,5.3222,-7.7032,-1.0419,-0.1718,0.4249,85,17.652,340,12.0741,-2.5809,-18.7022,-0.2081,0.5174,0.717,75
18.021,347,0.3874,-2.6224,-11.5992,1.109,-0.2368,-0.2732,76,17.31,334,8.8669,3.0394,-7.8772,-0.6996,-0.1236,0.367,85,17.704,341,8.5881,-2.5361,-18.0464,-0.8271,0.247,1.2011,75
18.073,348,-0.0808,-2.7524,-11.3622,0.8274,-0.6311,0.0245,76,17.362,335,4.8279,1.967,-9.0731,0.1612,0.5889,0.2558,85,17.756,342,7.6422,-2.6969,-16.1677,-1.2072,-0.4931,1.3639,75
18.125,349,1.7,-4.8516,-10.2603,0.6574,-0.6326,0.6816,76,17.413,336,2.2962,1.8733,-9.4362,0.7894,-0.1825,0.3825,85,17.808,343,6.7516,-1.5544,-12.6311,-0.9665,-0.8368,1.3051,75
18.176,350,4.9976,-8.6602,-10.1536,1.1495,-1.057,1.1741,76,17.465,337,2.4208,2.049,-9.4665,1.0555,-0.7736,0.3134,85,17.859,344,5.7596,-1.3791,-8.4552,-1.3806,-1.0057,1.6218,75
18.228,351,8.7051,-10.0516,-12.4377,1.5133,-0.3399,1.2971,76,17.517,338,0.7757,1.5546,-9.2666,0.4559,-0.0419,0.3166,85,17.911,345,4.6725,1.0007,-13.0199,-1.6828,-0.9056,1.8614,75
18.28,352,10.3582,-9.698,-11.5734,1.4068,-0.5263,0.7191,76,17.569,339,-0.5719,1.1926,-8.7779,0.6755,-0.3311,0.5124,85,17.963,346,6.3415,-1.1964,-17.4933,-0.7363,-0.9927,1.4795,75
18.332,353,7.218,-6.1178,-10.9962,1.3289,0.2983,0.4904,76,17.621,340,1.3131,1.8648,-7.7377,0.7231,-0.9143,0.6393,85,18.015,347,9.3494,0.6652,-16.5118,-0.8994,-0.3289,0.905,75
18.384,354,2.905,-2.7196,-10.5598,0.4559,0.7833,-0.0655,76,17.672,341,5.8783,1.4212,-9.8611,0.3681,-0.4177,0.7394,85,18.067,348,12.0894,3.6949,-12.4496,-0.4758,-0.7206,0.9293,75
18.435,355,2.119,-1.3855,-10.1048,-0.1955,0.3731,-0.7229,76,17.724,342,9.2101,0.68,-11.2932,-0.4113,-0.3941,0.8273,85,18.118,349,11.4266,2.9176,-12.3681,0.3293,-0.5358,0.0451,75
18.487,356,-0.2066,-1.893,-10.3583,-0.82,-0.259,-1.2027,76,17.776,343,9.0315,0.7425,-10.2995,0.3715,0.1825,0.4161,85,18.17,350,10.5783,4.6251,-9.8228,0.9168,0.1916,-0.6411,75
18.539,357,0.6623,-1.0789,-8.807,-0.8822,0.4373,-1.2595,76,17.828,344,0.9216,4.7541,-8.7619,0.1186,0.8123,0.5236,85,18.222,351,9.1474,1.2699,-8.6153,0.3141,0.0249,-0.977,75
18.591,358,-0.4227,-1.204,-8.1664,-0.9696,1.0016,-1.1041,76,17.88,345,0.8052,5.3906,-8.6643,-0.3308,-0.0798,0.7077,85,18.274,352,8.1827,-1.0252,-9.1726,0.3336,0.6965,-0.7961,75
18.643,359,4.4804,-4.3579,-9.2358,-1.3851,0.2664,-0.7846,76,17.932,346,1.4513,5.6506,-9.1685,-0.8487,0.6139,0.2826,85,18.326,353,7.1946,-1.5278,-9.9766,-0.08,1.1834,-0.2022,75
18.694,360,8.3276,-5.9378,-12.5411,-1.0687,-0.0525,-1.0536,76,17.983,347,-0.4982,3.1837,-12.1181,-1.2995,1.1271,-0.2637,85,18.377,354,4.0728,4.2369,-15.2862,-0.7091,0.4558,-0.7262,75
18.746,361,11.1354,-6.8639,-14.5984,-0.7102,-0.2149,-1.444,76,18.035,348,-1.4019,3.1059,-13.3737,-1.6284,0.1548,-0.2557,85,18.429,355,8.2383,3.6625,-8.9701,-0.215,-0.3408,-0.1332,75
18.798,362,12.8793,-6.9184,-13.1509,-0.3592,-0.4072,-1.729,76,18.087,349,-0.2361,2.0125,-13.0698,-1.8528,-0.5597,-0.2608,85,18.481,356,7.5336,4.7671,-14.497,0.3831,-0.0003,-0.5373,75
18.85,363,9.2747,-5.9129,-10.7614,-0.1191,0.3852,-1.5503,76,18.139,350,4.7476,2.8891,-11.5609,-1.1289,0.1453,-0.8767,85,18.533,357,10.7555,4.9081,-12.1654,0.3722,0.0966,-0.3899,75
18.902,364,2.7651,-4.8306,-10.2828,-0.7404,0.9482,-1.0249,76,18.191,351,8.3849,1.6146,-11.384,-1.504,0.7188,-1.3262,85,18.585,358,13.1156,3.9573,-11.2481,0.2338,0.5286,0.0731,75
18.953,365,2.1175,-4.9528,-10.4488,-0.5939,0.0227,-0.5409,76,18.242,352,11.0395,0.2457,-10.9985,-0.6953,1.1586,-1.1224,85,18.636,359,13.3526,-2.3489,-14.447,0.6111,0.0897,0.1883,75
19.005,366,2.5658,-3.6827,-10.0751,0.1592,-0.1164,0.022,76,18.294,353,7.9332,1.2062,-11.0383,0.1642,1.5247,-0.2635,85,18.688,360,9.0643,-2.3796,-17.2716,-0.2292,-0.0443,0.8151,75
19.057,367,1.7639,-2.6359,-9.3615,-0.363,0.0889,0.6927,76,18.346,354,2.5585,2.7169,-11.8247,0.7916,1.7919,0.4674,85,18.74,361,7.71,-2.1711,-15.6064,-0.8425,-0.7057,1.2727,75
19.109,368,3.5346,-4.0187,-9.162,-0.9423,-0.4881,1.1822,76,18.398,355,0.4129,2.7138,-10.6807,0.3629,0.6351,0.8714,85,18.792,362,6.196,-2.3812,-13.5604,-1.2901,-1.1885,1.6066,75
19.161,369,7.6373,-6.3302,-14.0055,-0.066,-0.9579,1.5395,76,18.45,356,-0.0172,2.4686,-9.0403,-0.4151,-0.2091,1.1506,85,18.844,363,6.9049,0.6556,-10.009,-0.9806,-1.2185,1.5647,75
19.212,370,10.5395,-6.7269,-14.852,0.1302,-0.4535,0.6062,76,18.501,357,-0.3897,1.1629,-8.162,-0.8085,-0.6286,1.3635,85,18.895,364,9.1616,-1.2824,-9.2963,-0.0744,-1.2019,0.5177,75
19.264,371,9.6718,-6.7885,-14.1272,0.0988,0.1093,-0.2327,76,18.553,358,0.0277,1.8332,-8.1216,-0.6767,-0.843,1.6605,85,18.947,365,11.9523,-1.8627,-10.5205,-0.5601,-1.3,-0.2849,75
19.316,372,5.5562,-5.885,-12.9017,-0.3225,0.7622,-0.7037,76,18.605,359,3.9572,4.7161,-12.4078,-1.1431,-1.2871,1.4866,85,18.999,366,13.989,0.7604,-13.1206,-0.3004,-1.2529,0.3723,75
19.368,373,2.1039,-5.0048,-10.7234,-0.4829,0.0322,-1.1876,76,18.657,360,7.808,0.1482,-16.2566,-1.5143,-0.2603,1.3761,85,19.051,367,14.2572,1.6018,-10.9694,-0.5063,-0.2361,0.7964,75
19.42,374,1.5351,-5.9069,-10.9456,-0.1381,-0.1539,-1.3798,76,18.709,361,9.5244,-1.508,-16.5133,-0.4335,-0.3578,1.2013,85,19.103,368,14.6253,-3.1525,-12.0429,0.307,0.046,-0.0928,75
19.471,375,0.885,-4.2811,-9.8428,0.461,0.1046,-1.1463,76,18.76,362,5.775,-1.8163,-14.1834,-0.1347,0.4179,0.4847,85,19.154,369,10.7696,3.0511,-10.5101,0.9006,0.7119,-0.7417,75
19.523,376,-0.0659,-4.2885,-9.7448,0.6693,0.2118,-0.9222,76,18.812,363,2.5144,-1.9449,-13.4603,0.5734,0.7152,0.2378,85,19.206,370,9.0844,0.3361,-13.0387,0.7556,-0.0703,-1.2154,75
19.575,377,1.1579,-4.63,-9.4821,0.6124,-0.3484,-0.8369,76,18.864,364,1.4732,-1.0803,-11.5955,1.0902,0.1497,0.2538,85,19.258,371,6.4379,-1.6843,-12.5607,1.228,0.2027,-1.561,75
19.627,378,5.9027,-4.1458,-14.917,0.2613,-0.2405,0.0658,76,18.916,365,0.8254,-0.6809,-10.8384,1.2842,0.1112,0.276,85,19.31,372,5.0074,-2.151,-12.5077,1.5728,-0.2686,-1.695,75
19.678,379,9.3656,-4.509,-17.8599,0.8651,-0.6241,0.5156,76,18.968,366,0.2504,-0.6716,-10.0696,1.4018,0.2159,0.1399,85,19.362,373,2.7934,-3.8492,-14.0992,0.4727,-0.0315,-1.512,75
19.73,380,10.1186,-3.6699,-14.8141,0.814,-0.3433,0.2285,76,19.02,367,0.3161,-0.4667,-9.2082,1.1871,-0.043,0.0624,85,19.413,374,7.3045,-4.4779,-15.4336,1.0215,-0.5981,-1.3445,75
19.782,381,5.7597,-2.6161,-13.461,0.8494,0.4319,0.524,76,19.071,368,5.1506,-1.2213,-9.3211,0.3714,-0.704,0.4026,85,19.465,375,10.4406,2.0838,-11.7335,0.0895,-0.8876,-0.6975,75
19.834,382,2.8191,-1.4535,-11.9128,-0.0339,-0.1577,0.1147,76,19.123,369,8.679,-2.1992,-12.4604,-0.0235,-0.7958,0.7236,85,19.517,376,10.977,1.5138,-12.6954,-0.0234,-0.6463,0.1609,75
19.886,383,0.4541,-3.4504,-10.4872,0.0168,0.0366,-0.2666,76,19.175,370,11.2542,-1.835,-13.0175,0.5424,-0.6095,0.6571,85,19.569,377,8.406,0.6525,-17.1666,-0.6063,0.1783,0.7951,75
19.937,384,-1.4175,-5.6587,-10.3908,0.6866,-0.6426,-0.7433,76,19.227,371,8.9072,-0.5381,-11.378,1.0676,0.2085,0.4141,85,19.621,378,6.4002,-1.9279,-17.2469,-1.1177,0.6078,1.2581,75
19.989,385,0.1689,-4.4936,-6.6501,1.1755,-1.0832,-0.3719,76,19.279,372,4.0926,3.1388,-10.738,1.4509,0.8082,0.5964,85,19.672,379,4.3911,3.2334,-18.7788,-1.491,0.2246,1.5959,75
20.041,386,0.7069,-7.0932,-7.7513,0.6951,-0.1486,0.4052,76,19.33,373,2.6584,2.3926,-10.6823,0.3789,-0.0828,0.1689,85,19.724,380,3.9357,5.149,-18.1349,-1.7634,-0.5095,1.5304,75
20.093,387,5.5735,-9.8947,-11.5397,1.1793,-0.7778,0.9724,76,19.382,374,1.4556,-1.1068,-10.8521,-0.3295,0.2771,-0.0941,85,19.776,381,5.0626,2.1773,-11.7467,-0.6105,-0.6652,1.0491,75
20.145,388,9.1254,-10.8063,-15.117,1.5351,-0.3102,1.3863,76,19.434,375,0.0698,-3.6805,-10.7921,0.3277,0.1142,-0.183,85,19.828,382,5.4712,0.2147,-6.1792,-0.5617,-0.7095,1.2328,75
20.196,389,11.7164,-10.8513,-15.9725,1.6489,-0.392,1.3482,76,19.486,376,-0.0202,-3.0035,-10.1727,0.9109,-0.1411,0.1718,85,19.88,383,9.2589,5.5086,-12.5148,-0.5158,-0.8534,1.32,75
20.248,390,10.2798,-8.0266,-14.638,1.8778,-0.217,1.1162,76,19.538,377,1.5532,-1.0845,-9.3287,0.6955,-0.5953,0.6725,85,19.931,384,12.0233,4.1582,-14.4054,-0.1506,-0.7115,0.8947,75
20.3,391,5.3457,-4.6187,-12.6934,1.6662,0.3757,1.0022,76,19.589,378,6.0535,-2.622,-12.7119,-0.1724,-0.5606,1.1562,85,19.983,385,14.0409,5.8137,-14.4297,-0.6988,-1.0305,0.6479,75
20.352,392,4.0099,-2.2903,-12.0301,1.2296,-0.3952,0.4395,76,19.641,379,9.338,-7.1745,-15.0137,0.0567,-0.5771,0.5735,85,20.035,386,13.1996,4.5935,-12.6953,0.1654,-0.5461,0.2585,75
20.404,393,2.0987,-1.4977,-10.495,0.5506,0.166,0.4936,76,19.693,380,10.6345,-6.4246,-13.2646,0.7131,-0.5798,0.1164,85,20.087,387,9.8152,6.0416,-10.2125,0.2637,0.2798,-0.3015,75
20.456,394,0.6101,-1.0447,-9.1407,0.6098,-0.3966,0.0389,76,19.745,381,8.0912,-2.3375,-10.1573,1.1922,0.1067,0.1282,85,20.138,388,8.4048,0.5416,-11.1207,-0.1221,0.5306,-0.7095,75
20.507,395,1.6319,-2.4355,-8.0709,0.0875,-0.4821,-0.1331,76,19.797,382,4.0252,1.491,-8.4529,0.9688,0.757,0.112,85,20.19,389,6.2785,-2.2766,-12.2089,0.5874,0.6653,-0.7454,75
20.559,396,4.5506,-5.0309,-7.8693,0.1631,-0.8628,-0.5259,76,19.848,383,2.3565,1.7706,-9.5226,0.0271,0.2867,-0.5069,85,20.242,390,4.7236,-0.1916,-13.803,0.7366,0.7379,-0.8021,75
20.611,397,8.3788,-6.9892,-8.8315,0.048,-0.6807,-1.0453,76,19.9,384,2.4628,0.8487,-9.3052,-0.0411,0.3937,-0.7934,85,20.294,391,8.642,2.8449,-7.49,1.1746,0.879,-0.7223,75
20.663,398,8.9987,-7.7416,-8.8518,0.6858,-0.3672,-1.438,76,19.952,385,1.0966,0.6049,-9.6639,-0.6687,0.8165,-0.9489,85,20.346,392,11.5731,3.1493,-7.7826,0.9672,-0.0319,-0.4885,75
20.714,399,7.4774,-5.6531,-8.7258,1.1181,-0.5316,-1.6286,76,20.004,386,5.7202,-0.4012,-9.5272,-0.1948,-0.0768,-1.2589,85,20.398,393,13.6591,4.505,-8.6777,0.7424,0.0563,-0.3603,75
20.766,400,6.9896,-4.1298,-8.6899,0.1637,-0.7077,-1.3047,76,20.056,387,9.0948,-0.3532,-11.3072,0.1141,-0.0978,-1.5676,85,20.449,394,12.57,3.7142,-10.1013,0.3017,0.2035,0.0556,75
20.818,401,5.098,-3.429,-8.82,-0.5579,-0.5504,-0.7746,76,20.108,388,11.0581,0.3405,-11.3559,0.206,-0.0286,-1.7176,85,20.501,395,10.4905,2.7689,-11.6167,-0.0226,0.2255,0.2551,75
