right_hand_timestamp,right_hand_index,right_hand_accel_x,right_hand_accel_y,right_hand_accel_z,right_hand_gyro_x,right_hand_gyro_y,right_hand_gyro_z,right_hand_battery_percentage,left_hand_timestamp,left_hand_index,left_hand_accel_x,left_hand_accel_y,left_hand_accel_z,left_hand_gyro_x,left_hand_gyro_y,left_hand_gyro_z,left_hand_battery_percentage,right_leg_timestamp,right_leg_index,right_leg_accel_x,right_leg_accel_y,right_leg_accel_z,right_leg_gyro_x,right_leg_gyro_y,right_leg_gyro_z,right_leg_battery_percentage,left_leg_timestamp,left_leg_index,left_leg_accel_x,left_leg_accel_y,left_leg_accel_z,left_leg_gyro_x,left_leg_gyro_y,left_leg_gyro_z,left_leg_battery_percentage
1.536,29,4.6943,-1.5157,-6.2262,-0.43,-0.1889,-0.527,75,0.922,17,2.5938,10.1393,-18.3428,0.9959,0.2546,0.4387,74,1.063,20,7.2474,-3.0113,-17.1868,0.1217,-0.5457,-0.635,70,1.78,34,8.53,-2.0336,-17.4218,1.5145,-0.8439,-0.7975,39
1.588,30,3.6008,-4.5726,-4.956,0.3413,0.5243,0.2178,75,0.974,18,1.22,12.7269,-14.454,1.3491,0.8556,0.5292,74,1.115,21,10.5552,-2.9933,-19.2381,0.1621,0.2801,-0.7577,70,1.832,35,3.7313,-1.5377,-11.438,1.3394,-1.2066,-0.3745,39
1.639,31,7.6857,-5.2657,-2.931,0.9235,0.2816,0.8208,75,1.026,19,-0.5975,9.4229,-13.4196,0.3046,1.3035,-0.2983,74,1.167,22,6.2138,-4.6469,-22.0457,-0.5569,0.8828,0.0114,70,1.884,36,7.8405,2.2328,-9.1815,0.303,-1.5474,0.2348,39
1.691,32,10.6669,-2.4441,-9.7448,1.3484,0.8879,1.2757,75,1.077,20,-3.1508,6.67,-13.0059,0.5338,1.3376,-0.2167,74,1.219,23,7.9571,-6.0927,-23.438,0.2462,-0.0291,0.3656,70,1.935,37,9.1579,1.3519,-11.9573,0.2585,-1.0562,0.5446,39
1.743,33,7.8913,3.2338,-11.1276,0.4234,1.1452,1.6077,75,1.129,21,0.5081,8.0873,-13.3038,1.0612,0.3036,-0.7928,74,1.271,24,5.1993,-1.9892,-18.0183,0.8562,-0.6946,0.9352,70,1.987,38,10.4068,0.1784,-13.2868,0.2161,-0.4968,0.2797,39
1.795,34,3.5711,4.4636,-11.9427,-0.3683,1.5182,0.5159,75,1.181,22,-0.1862,5.7367,-12.3434,0.6712,0.9007,-1.265,74,1.322,25,4.2736,0.6834,-13.9018,1.1347,-0.1414,1.258,70,2.039,39,12.6907,-2.5999,-9.423,-0.247,0.2803,0.6843,39
1.847,35,0.3251,-0.4559,-11.8631,-0.9462,1.3499,-0.2986,75,1.233,23,0.3606,6.8348,-12.3894,1.0036,-0.0153,-1.6096,74,1.374,26,8.3848,5.8507,-7.5621,0.1762,-0.6507,1.3087,70,2.091,40,11.9697,-7.1943,-13.3397,-0.8574,0.8895,1.1797,39
1.898,36,0.4127,-4.087,-9.3061,-1.368,0.3159,-0.3436,75,1.285,24,5.1831,10.3152,-15.3247,0.4607,0.2913,-0.7032,74,1.426,27,11.3853,-0.9278,-9.1738,0.8051,-0.4046,0.9162,70,2.142,41,9.2013,-2.2948,-10.6726,-0.2238,1.1205,1.5414,39
1.95,37,0.335,-6.749,-8.2924,-0.6568,0.7803,0.4256,75,1.336,25,3.7725,9.5018,-15.1169,-0.3438,0.7196,-0.2808,74,1.478,28,13.5753,0.4018,-12.0338,-0.0876,-0.1669,0.6895,70,2.194,42,7.2601,0.4991,-10.5376,-0.5149,0.9533,1.6758,39
2.002,38,5.3021,-5.9389,-6.1409,0.195,-0.0999,0.1735,75,1.388,26,-2.7838,9.7373,-13.0225,0.1896,1.2042,0.4605,74,1.529,29,12.9151,3.2708,-11.0231,-0.7392,0.0164,0.386,70,2.246,43,5.6414,-4.9326,-15.672,-1.0386,1.3363,1.4076,39
2.054,39,8.9273,-5.9421,-8.6337,-0.4201,-0.3396,0.2016,75,1.44,27,-4.1714,9.1796,-14.0273,-0.5417,0.4723,0.0349,74,1.581,30,10.4458,2.8908,-13.4751,0.1371,-0.4905,-0.3786,70,2.298,44,9.2347,-6.1412,-14.2721,-0.5614,1.2157,1.3362,39
2.106,40,6.7863,-2.1827,-7.3455,0.3677,0.0737,0.2648,75,1.492,28,0.0119,5.6596,-14.3344,-0.6864,-0.3175,0.3871,74,1.633,31,7.7515,2.1508,-10.9577,-0.5752,0.2989,-0.9487,70,2.35,45,11.8571,-5.7675,-15.247,-0.1995,1.4458,0.43,39
2.157,41,2.0352,2.8177,-8.7593,-0.3537,0.7362,-0.2822,75,1.544,29,-1.9038,5.9152,-12.2995,-0.3324,0.4473,-0.2597,74,1.685,32,6.3595,-0.3679,-13.3949,0.1424,0.8965,-1.3632,70,2.402,46,7.0712,-3.1365,-19.1091,0.5291,0.8884,-0.3086,39
2.209,42,0.4083,0.1187,-10.8694,0.0693,0.8043,-0.7078,75,1.595,30,2.0199,6.472,-16.9165,-0.6057,-0.3462,-0.8759,74,1.737,33,3.7914,2.1988,-16.5633,-0.2242,0.0884,-0.7086,70,2.453,47,10.2781,0.3366,-18.233,-0.2771,-0.0184,0.1877,39
2.261,43,1.0308,0.9622,-11.9499,0.6668,-0.0823,-1.1917,75,1.647,31,6.0469,7.9679,-18.298,0.2297,0.4264,-0.8386,74,1.788,34,8.0329,0.5491,-18.1597,-0.3984,-0.3227,-0.3704,70,2.505,48,5.7242,-0.6673,-14.7263,-0.8516,-0.5738,-0.083,39
2.312,44,5.7545,4.2406,-10.0562,0.18,-0.7294,-1.5448,75,1.699,32,4.686,7.7461,-16.5375,0.3628,0.5869,-0.5131,74,1.84,35,11.1285,2.9285,-15.2969,-0.5129,-0.1463,-0.0331,70,2.557,49,4.9725,-2.604,-11.8814,-0.3526,-0.4511,-0.7319,39
2.364,45,9.2575,-1.9248,-10.9927,0.5235,-1.154,-1.7943,75,1.751,33,2.1844,6.1123,-16.7608,0.7199,1.1074,-0.4298,74,1.892,36,10.8368,-3.0997,-12.7692,-1.0496,0.1492,0.3382,70,2.609,50,8.7464,-0.6564,-6.9376,0.4174,-0.4922,-1.0294,39
2.416,46,11.8141,3.2346,-10.5812,1.0565,-0.1598,-0.6854,75,1.803,34,-1.1868,8.4482,-16.3499,0.861,0.1356,-0.3683,74,1.944,37,6.856,-5.6266,-10.1047,-0.7179,0.7036,0.8517,70,2.66,51,11.5008,-1.8206,-13.0446,-0.3675,-0.9549,-0.6272,39
2.468,47,5.8474,4.4799,-7.7324,0.0937,0.5658,-0.0194,75,1.855,35,0.9821,7.6406,-14.2379,0.6859,-0.5737,-0.6311,74,1.996,38,3.9615,-4.1884,-11.6781,0.1526,1.1919,0.9217,70,2.712,52,13.5111,0.4815,-9.999,0.1718,-0.409,-0.4852,39
2.52,48,3.7976,0.9214,-7.7503,0.6328,0.4527,0.3367,75,1.906,36,0.7936,9.1346,-11.4505,0.2429,-1.0914,-1.1407,74,2.047,39,3.3037,-2.8328,-15.9072,0.5103,1.2069,1.2882,70,2.764,53,11.9268,1.8815,-9.1184,-0.5517,0.3864,0.3262,39
2.571,49,5.9132,0.7437,-7.5574,1.1362,0.6219,0.892,75,1.958,37,5.4991,11.4046,-12.3061,0.0554,-1.4692,-1.5189,74,2.099,40,2.3487,-5.4981,-19.6146,0.28,0.5366,1.6078,70,2.816,54,9.8003,0.5055,-8.5826,-0.2715,0.967,0.9184,39
2.623,50,6.3606,1.2158,-9.1501,0.4659,1.1363,1.314,75,2.01,38,8.9334,11.5374,-13.3159,0.4892,-0.3932,-1.0759,74,2.151,41,6.9799,-1.0026,-18.3545,0.0514,0.8736,0.8577,70,2.868,55,6.5507,0.5644,-8.5451,0.199,1.3907,0.5734,39
2.675,51,9.6999,1.6267,-11.5073,0.1532,1.5117,1.6357,75,2.062,39,7.2317,8.4552,-13.2721,-0.323,0.3783,-1.0712,74,2.203,42,8.6977,0.0403,-18.6153,-0.4504,1.3159,0.569,70,2.919,56,6.0819,3.7332,-14.2178,-0.5319,1.7,0.9428,39
2.727,52,12.137,0.2721,-11.4616,-0.0938,1.6829,1.3842,75,2.114,40,2.4127,2.6767,-16.3057,-0.4139,0.9552,-1.3034,74,2.255,43,8.8239,-5.2076,-21.5911,-0.1413,0.9796,-0.2289,70,2.971,57,5.501,8.0168,-18.3579,0.2865,0.5739,0.3057,39
2.778,53,9.1145,3.5397,-10.5063,-0.6506,0.9979,1.4816,75,2.165,41,0.5204,3.3792,-14.7443,0.3304,0.6887,-0.3749,74,2.307,44,7.3341,-3.1479,-19.3317,-0.7783,0.0415,-0.6797,70,3.023,58,9.1322,3.2108,-20.0703,-0.1856,0.7679,0.1901,39
2.83,54,4.6819,4.3787,-7.8253,-1.1522,0.1639,0.8718,75,2.217,42,0.04,4.6612,-13.6449,0.5888,0.4031,-0.1039,74,2.358,45,4.7597,-2.2454,-16.6106,-0.5532,-0.4431,-1.1701,70,3.074,59,10.8281,3.2704,-18.6792,0.4454,0.8225,-0.5269,39
2.882,55,0.2803,3.496,-6.6364,-1.5093,0.802,-0.0388,75,2.269,43,-2.2702,5.1881,-14.736,0.2091,0.3294,-0.2664,74,2.41,46,5.0061,-5.093,-20.0857,0.2728,-0.6873,-1.528,70,3.126,60,7.4754,-0.9038,-21.6141,0.995,0.3761,-1.0527,39
2.934,56,0.3706,-0.8478,-7.7452,-1.779,-0.084,-0.2912,75,2.321,44,3.263,9.1133,-18.6948,0.8243,-0.4323,0.4407,74,2.462,47,8.9194,-6.6436,-15.0873,-0.4327,-0.7796,-0.5237,70,3.178,61,7.0391,0.2563,-19.5462,0.6839,-0.3923,-1.0763,39
2.986,57,1.7746,-5.2924,-9.4481,-0.6271,0.1435,0.1897,75,2.373,45,2.3411,11.9704,-14.684,0.0663,-0.2111,0.9417,74,2.514,48,11.7755,-4.7333,-16.4253,-0.2017,0.0571,-0.749,70,3.23,62,2.8891,-0.1338,-16.2014,0.803,-0.9081,-1.4567,39
3.037,58,6.3528,-5.0576,-6.4212,0.2167,-0.0004,0.8151,75,2.424,46,1.5779,5.7779,-16.1282,-0.6317,0.0421,0.3282,74,2.566,49,7.981,-6.719,-19.9928,-0.8224,0.7192,-0.1814,70,3.282,63,3.4866,-4.8481,-15.1523,0.4645,-0.8127,-1.2293,39
3.089,59,9.6942,-6.5075,-8.4721,-0.1317,0.5495,1.2411,75,2.476,47,0.8677,4.7067,-15.4339,0.2107,0.1699,-0.2279,74,2.617,50,8.3548,-9.8893,-19.6845,-0.4289,-0.1485,0.5139,70,3.333,64,7.662,1.7538,-18.7094,-0.338,-1.2599,-0.465,39
3.141,60,10.3493,-1.4457,-7.9888,0.2595,0.2603,0.4846,75,2.528,48,0.3575,3.3234,-15.1305,0.2778,-0.0661,-0.5074,74,2.669,51,5.7646,-5.4673,-16.3076,0.3635,-0.7818,1.0517,70,3.385,65,7.3929,-4.0168,-17.6749,0.3315,-0.7249,-0.336,39
3.193,61,6.2758,3.6806,-9.0019,-0.488,0.5332,0.0918,75,2.58,49,-0.3168,5.2615,-13.1175,0.8676,0.1907,-0.8092,74,2.721,52,2.9896,-3.5224,-13.1873,0.5669,-0.4932,1.4453,70,3.437,66,10.513,-5.5898,-15.3402,0.1376,0.0527,-0.3297,39
3.244,62,6.0479,1.964,-9.4624,-1.0301,0.1383,-0.6081,75,2.632,50,-3.651,7.3345,-10.6151,0.0437,-0.4835,-1.0572,74,2.773,53,3.0036,0.4399,-17.6296,-0.0381,0.3184,1.6855,70,3.489,67,10.9476,0.1481,-13.8925,-0.5766,0.7234,0.4397,39
3.296,63,4.8978,-1.9685,-12.2688,-1.4292,0.7833,-1.119,75,2.683,51,2.2552,10.6799,-15.6872,0.3431,-1.0255,-0.1236,74,2.824,54,7.4579,-0.953,-16.4493,0.0485,0.3697,1.1649,70,3.541,68,8.4635,-5.1787,-13.1983,-1.0914,0.5283,1.0013,39
3.348,64,-0.9486,-6.6344,-13.8703,-1.2224,1.2541,-0.4288,75,2.735,52,0.9802,13.1215,-13.8255,0.7038,-0.0694,-0.2912,74,2.876,55,10.7089,0.9705,-15.8287,-0.1423,0.6093,0.8105,70,3.592,69,4.7603,-0.0519,-11.0475,-0.4895,0.9512,1.4111,39
3.4,65,-0.7139,-10.0398,-12.9121,-0.707,0.246,0.3637,75,2.787,53,-0.1746,8.1188,-12.8316,-0.1664,0.521,0.0182,74,2.928,56,11.0152,3.3565,-13.3955,-0.7634,0.8376,0.4716,70,3.644,70,6.4669,1.3639,-10.4325,0.1482,1.0151,1.5024,39
3.452,66,4.5366,-9.3242,-12.3392,0.1584,-0.4898,0.3587,75,2.839,54,-4.3879,7.5996,-11.6877,-0.0658,1.0593,0.6786,74,2.98,57,9.4538,-0.8452,-15.1319,-0.0845,0.2837,-0.1701,70,3.696,71,6.2656,3.9441,-13.1634,-0.169,0.4022,1.0859,39
3.504,67,8.3686,-4.5941,-9.1722,0.3857,-0.3228,0.786,75,2.891,55,-3.2551,5.2646,-12.3209,-0.7281,0.1005,0.6305,74,3.032,58,6.3606,1.8684,-12.9764,-0.7369,0.4979,-0.6282,70,3.748,72,9.6902,-1.4253,-11.3047,0.1565,0.5962,1.1047,39
3.555,68,3.3928,0.1262,-8.4584,-0.2901,0.4469,1.2503,75,2.943,56,-2.4522,4.9577,-12.4729,-0.0759,0.5851,0.7456,74,3.083,59,4.9107,1.6667,-12.4838,-0.8654,1.0418,-0.987,70,3.8,73,8.5331,-1.7606,-14.5353,0.7226,1.0665,0.1351,39
3.607,69,2.4919,1.0633,-11.7415,-0.5567,1.0068,0.2374,75,2.994,57,-2.2176,6.4107,-11.8816,0.2391,-0.1509,0.2529,74,3.135,60,4.7913,-2.5506,-14.4761,0.045,1.3716,-1.3944,70,3.851,74,6.181,0.3863,-18.0619,1.202,0.1212,-0.3919,39
3.659,70,3.2705,2.8946,-12.4247,-0.3388,0.0655,-0.5018,75,3.046,58,3.3014,10.0056,-16.0816,-0.3838,-0.7828,-0.2496,74,3.187,61,3.7195,-2.1571,-14.6904,0.7093,0.3549,-1.1955,70,3.903,75,7.0869,4.1203,-16.7036,0.2002,-0.5784,0.0185,39
3.711,71,4.1444,1.8777,-11.9198,-0.7712,0.3588,-1.0414,75,3.098,59,7.2961,10.9624,-15.351,0.3895,-0.0772,-0.3194,74,3.239,62,7.9804,3.205,-16.0885,-0.1575,-0.0163,-0.7795,70,3.955,76,5.8028,3.4627,-13.5052,0.4986,-1.0821,-0.6579,39
3.762,72,8.0823,-0.6038,-11.1085,-0.9066,-0.4075,-1.4351,75,3.15,60,2.6884,9.0341,-14.5536,-0.3958,0.6228,-0.3198,74,3.291,63,11.0902,3.3754,-12.9445,-0.2697,0.2654,-0.404,70,4.007,77,5.7872,0.7252,-12.6039,1.0386,-1.0124,-1.1516,39
3.814,73,10.9565,-2.2718,-11.3816,-1.3378,-0.7609,-1.4266,75,3.202,61,-3.7079,7.1154,-13.8353,-0.8,1.1336,0.4319,74,3.342,64,9.4673,-2.7735,-13.8039,-0.8657,0.2725,-0.0115,70,4.059,78,9.3411,-1.6766,-6.5911,1.4327,-1.2615,-1.3432,39
