right_hand_timestamp,right_hand_index,right_hand_accel_x,right_hand_accel_y,right_hand_accel_z,right_hand_gyro_x,right_hand_gyro_y,right_hand_gyro_z,right_hand_battery_percentage,left_hand_timestamp,left_hand_index,left_hand_accel_x,left_hand_accel_y,left_hand_accel_z,left_hand_gyro_x,left_hand_gyro_y,left_hand_gyro_z,left_hand_battery_percentage,right_leg_timestamp,right_leg_index,right_leg_accel_x,right_leg_accel_y,right_leg_accel_z,right_leg_gyro_x,right_leg_gyro_y,right_leg_gyro_z,right_leg_battery_percentage,left_leg_timestamp,left_leg_index,left_leg_accel_x,left_leg_accel_y,left_leg_accel_z,left_leg_gyro_x,left_leg_gyro_y,left_leg_gyro_z,left_leg_battery_percentage,ball_timestamp,ball_index,ball_accel_x,ball_accel_y,ball_accel_z,ball_gyro_x,ball_gyro_y,ball_gyro_z,ball_battery_percentage
23.714,457,0.3651,0.942,-6.4897,0.6509,1.5584,1.1042,75,23.329,450,5.9634,5.6648,-9.145,-0.7673,-0.4605,-0.5777,77,23.716,457,9.7277,-3.0058,-14.2268,-1.4687,-1.4895,1.0859,70,23.912,461,6.0841,0.4848,-15.5955,-0.0389,1.1724,-0.2811,39,82302.86,1591544,-1.0227,0.84,-6.3171,-1.7831,-1.3246,-2.3294,47
23.765,458,1.747,1.0267,-11.7922,0.7708,0.468,0.6385,75,23.381,451,5.8338,5.2161,-9.4381,-0.3338,-0.1653,-1.108,77,23.768,458,9.1774,-1.311,-14.044,-0.3954,-0.7532,1.4216,70,23.964,462,7.5008,-0.5139,-15.4865,-0.6242,1.5406,-0.8766,39,82302.912,1591545,-1.1363,0.3491,-6.3749,-1.9792,-1.6298,-2.3761,47
23.817,459,-0.2125,6.1393,-16.603,0.7631,1.024,0.2755,75,23.432,452,5.105,4.788,-9.6416,0.0543,-0.0878,-1.1313,77,23.82,459,9.2856,1.0293,-14.0755,-0.21,0.1286,1.6828,70,24.016,463,9.9524,-1.0579,-18.3094,-1.1326,1.8094,-1.3112,39,82302.964,1591546,1.5449,-3.6047,-2.0893,-2.1224,-1.8142,-2.4103,47
23.869,460,-0.3866,2.8062,-17.9309,0.2292,0.078,0.2392,75,23.484,453,5.5388,5.6643,-9.2478,0.0545,-0.3186,-0.2937,77,23.871,460,10.2368,2.907,-14.058,-0.8285,0.7722,1.8284,70,24.067,464,8.8487,-3.6918,-21.3442,-1.3753,2.0055,-1.3729,39,82303.016,1591547,1.7358,-3.039,1.0386,-2.2269,-1.2462,-1.7404,47
23.921,461,4.7754,4.6626,-15.4685,-0.2277,-0.6124,-0.1913,75,23.536,454,7.8849,9.3654,-9.6355,-0.6402,-0.6535,0.4511,77,23.923,461,11.221,2.9653,-14.3111,-1.1649,1.242,1.95,71,24.119,465,8.2219,-6.7224,-21.9157,-1.3053,0.7977,-0.3709,39,82303.067,1591548,2.7458,-7.4759,1.6442,-2.3032,-0.2263,-0.6249,47
23.972,462,8.5429,-1.7948,-19.2861,-0.8435,-1.1163,0.4507,75,23.588,455,9.5309,8.587,-13.8996,-1.1473,-1.1496,0.9365,77,23.975,462,11.6406,3.7637,-14.9976,-0.6797,1.5848,1.5664,71,24.171,466,11.118,-7.551,-13.4319,-0.685,-0.0846,0.0897,39,82303.119,1591549,1.7831,-7.8759,0.9621,-2.3588,0.5235,0.2196,47
24.024,463,9.9736,4.08,-11.4847,-0.3741,-0.1323,-0.0171,75,23.64,456,8.8014,9.2339,-12.9672,-0.1656,-0.2216,-0.0028,77,24.027,463,10.0741,2.9247,-16.5858,-0.5952,1.8331,1.0737,71,24.223,467,12.4772,-7.453,-14.533,-0.644,-0.7285,0.2299,39,82303.171,1591550,2.6514,-6.0029,0.0861,-2.3994,1.0708,0.836,47
24.076,464,9.5259,1.5443,-9.0892,-0.9504,0.5307,0.2516,75,23.691,457,6.3744,10.4273,-15.2438,-0.8009,-0.8344,-0.4409,77,24.079,464,6.907,0.8993,-19.0013,-0.8935,1.5089,0.7497,71,24.275,468,12.2598,-5.9268,-14.2582,-0.6235,-0.8375,0.3433,39,82303.223,1591551,7.2934,0.9499,2.6262,-1.8146,0.8326,0.4648,47
24.128,465,5.897,1.3405,-6.83,-1.1735,1.0698,-0.1787,75,23.743,458,4.6809,8.4181,-16.6119,0.017,-1.2817,-1.0082,77,24.131,465,10.3068,3.5389,-17.5715,0.0216,0.4279,0.2493,71,24.326,469,11.3346,-4.8642,-14.0327,-0.4791,-0.6219,0.3688,39,82303.275,1591552,5.54,0.758,0.2553,-0.6505,0.5135,-0.2541,47
24.18,466,2.5405,3.5843,-4.967,-1.4465,1.4632,-0.7981,75,23.795,459,3.0409,8.2588,-17.632,0.6183,-1.6044,-1.4173,77,24.182,466,12.7881,2.2944,-17.899,-0.6583,-0.1982,0.5111,71,24.378,470,10.7301,-4.2603,-13.3737,-0.212,-0.5072,0.3247,39,82303.326,1591553,4.3147,0.6319,-2.153,0.1991,0.2899,-0.8275,47
24.231,467,1.7588,2.6447,-5.3908,-1.7331,1.7503,-0.9167,75,23.847,460,3.2486,4.3245,-20.8034,1.123,-1.8436,-0.6426,77,24.234,467,11.9904,0.8692,-16.9302,-0.5117,-0.263,0.5555,71,24.43,471,9.3702,-3.9793,-12.7341,-0.1381,-0.5217,0.3187,39,82303.378,1591554,3.4142,0.5348,-3.905,0.8192,0.1346,-1.2554,47
24.283,468,3.9256,-3.2675,-7.8421,-1.9423,1.7677,-0.0203,75,23.899,461,5.1022,4.6684,-23.1231,0.9647,-2.0182,-0.5617,77,24.286,468,10.9878,-0.5848,-15.7235,-0.6516,-0.1191,0.4728,71,24.482,472,8.8677,-3.4524,-12.9414,-0.1213,-0.7139,0.4213,39,82303.43,1591555,2.7611,0.4602,-5.1833,1.2718,0.0312,-1.5698,47
24.335,469,4.5995,-6.8011,-9.0421,-2.0579,1.7088,0.6618,75,23.951,462,5.108,5.8906,-24.8161,1.3758,-2.1457,-0.4593,77,24.338,469,10.4431,-1.1635,-14.4114,-0.6284,-0.0184,0.3222,71,24.533,473,9.1345,-3.2455,-12.94,-0.0766,-0.9332,0.6434,39,82303.482,1591556,2.2732,0.4145,-6.1301,1.6021,-0.0353,-1.8017,47
24.387,470,5.172,-2.5642,-9.8136,-2.1793,1.8025,1.1596,75,24.003,463,4.1906,9.626,-22.6437,1.4041,-1.0752,-0.7214,77,24.389,470,9.8441,-1.9157,-13.4731,-0.5354,-0.0146,0.1467,71,24.585,474,11.3699,-2.7361,-12.858,0.1132,-1.2982,1.0634,39,82303.533,1591557,1.903,0.3972,-6.8251,1.8431,-0.0738,-1.9704,47
24.439,471,2.6002,-6.7261,-8.447,-2.2679,1.998,1.523,75,24.054,464,0.8765,7.2313,-21.041,0.3447,-0.1056,0.1389,77,24.441,471,9.7477,-1.749,-12.7179,-0.4627,-0.1273,0.0692,71,24.637,475,13.4155,-2.435,-13.2962,0.7572,-1.5654,1.4564,39,82303.585,1591558,2.905,1.0109,-7.331,2.0136,0.2556,-2.056,47
24.49,472,0.6914,-6.6575,-9.9614,-0.9809,2.0737,1.5837,75,24.106,465,-0.316,5.6492,-20.3004,0.6787,-0.7498,0.6588,77,24.493,472,9.543,-1.8092,-12.2076,-0.4499,-0.3186,0.0799,71,24.689,476,11.3737,0.6587,-13.983,0.3933,-1.0494,1.7433,39,82303.637,1591559,2.6532,0.687,-8.6384,1.0726,-0.4747,-0.8268,47
24.542,473,-0.8312,-7.1671,-10.2298,-0.9354,1.9295,1.0599,75,24.158,466,-0.5456,5.2307,-18.7179,0.5794,-1.2199,0.6397,77,24.545,473,9.4589,-2.2369,-12.1408,-0.4866,-0.5322,0.1133,71,24.741,477,9.8142,-1.2346,-13.892,-0.39,-0.1362,1.9224,39,82303.689,1591560,0.7577,2.9122,-9.0953,0.2475,-0.9951,-0.0997,47
24.594,474,-1.3317,-6.5189,-10.584,-0.3902,1.69,0.7363,75,24.21,467,-0.8927,4.3903,-17.1113,0.4936,-0.9908,0.9168,77,24.597,474,9.7487,-2.1083,-12.0197,-0.6524,-0.7602,0.1668,71,24.792,478,7.8123,-0.2704,-13.8778,-0.4608,0.5856,1.425,39,82303.74,1591561,0.5293,4.9369,-9.2267,-0.2214,-1.0581,0.3336,47
24.646,475,-1.942,-5.4877,-11.6499,-0.5484,1.6976,0.4154,75,24.262,468,-1.4838,4.363,-16.8507,0.5573,-0.7102,0.9932,77,24.649,475,10.5344,-2.0422,-12.1688,-1.0709,-1.0398,0.3645,71,24.844,479,6.7098,-0.0353,-14.4169,-0.1635,1.1123,0.4168,39,82303.792,1591562,0.2753,6.1061,-9.9275,-0.133,-1.2574,0.707,47
24.698,476,-2.2582,-6.1263,-12.0182,-0.6068,1.6297,0.2601,75,24.313,469,-2.1111,4.8381,-15.8289,0.8783,-0.4738,1.3625,77,24.7,476,11.6663,-0.5672,-12.6004,-1.4568,-1.0498,0.7485,71,24.896,480,7.0987,0.4617,-14.8535,-0.3934,1.4968,-0.3672,39,82303.844,1591563,0.4471,6.3434,-10.0315,0.1914,-1.5681,0.8195,47
24.749,477,-2.6192,-6.282,-12.4328,-0.5105,1.7171,0.1788,75,24.365,470,-2.235,5.8877,-16.8218,0.8075,-0.7958,1.412,77,24.752,477,9.6865,-1.6189,-14.0102,-1.7385,-0.8723,1.2129,71,24.948,481,9.394,-0.3286,-17.4767,-0.9642,1.7774,-0.9394,39,82303.895,1591564,0.8828,6.725,-10.2099,0.5959,-1.8076,0.9162,47
