right_hand_timestamp,right_hand_index,right_hand_accel_x,right_hand_accel_y,right_hand_accel_z,right_hand_gyro_x,right_hand_gyro_y,right_hand_gyro_z,right_hand_battery_percentage,left_hand_timestamp,left_hand_index,left_hand_accel_x,left_hand_accel_y,left_hand_accel_z,left_hand_gyro_x,left_hand_gyro_y,left_hand_gyro_z,left_hand_battery_percentage,right_leg_timestamp,right_leg_index,right_leg_accel_x,right_leg_accel_y,right_leg_accel_z,right_leg_gyro_x,right_leg_gyro_y,right_leg_gyro_z,right_leg_battery_percentage,ball_timestamp,ball_index,ball_accel_x,ball_accel_y,ball_accel_z,ball_gyro_x,ball_gyro_y,ball_gyro_z,ball_battery_percentage
7.196,138,3.0918,-4.8552,-15.9189,-0.6965,-1.4112,0.7173,76,6.75,130,5.109,6.9274,-11.9249,0.8965,1.3219,-1.2273,85,7.138,137,8.7785,-1.9742,-13.1897,0.1,-0.0688,0.2056,75,84803.933,1639904,8.7249,4.1896,-11.9294,0.5449,-0.1313,-1.8659,47
7.248,139,6.0575,-8.7413,-13.7479,-1.1857,-1.2144,0.7347,76,6.802,131,5.7887,8.6168,-11.7117,0.5587,1.0412,-1.2257,85,7.19,138,8.9037,-2.0473,-13.2653,-0.0155,-0.1021,0.2807,75,84803.985,1639905,6.4965,3.1391,-11.3703,0.5434,-0.0734,-2.0379,47
7.299,140,6.5745,-6.8667,-14.366,-0.2042,-1.3563,0.459,76,6.854,132,5.3886,9.0937,-12.3846,0.4937,1.0242,-1.354,85,7.242,139,9.2043,-2.2264,-13.2739,-0.1947,-0.1221,0.4031,75,84804.037,1639906,8.874,4.9359,-6.3414,0.7809,-0.0986,-2.0735,47
7.351,141,5.5918,-7.3418,-15.1679,0.0689,-1.4688,0.1774,76,6.906,133,4.598,7.5474,-12.3802,0.8682,1.2986,-1.2691,85,7.293,140,10.0547,-2.5553,-12.7603,-0.1633,-0.203,0.2706,75,84804.089,1639907,9.0474,6.4357,-8.5704,1.0201,0.259,-1.7403,47
7.403,142,4.9943,-7.9555,-15.7181,0.279,-1.6264,-0.046,76,6.958,134,3.033,7.1244,-13.3013,1.3054,1.6267,-1.1198,85,7.345,141,10.0996,-2.4105,-11.5566,0.5573,-0.0782,-0.4765,75,84804.14,1639908,9.3671,7.2347,-10.3577,0.9311,0.5564,-1.638,47
7.455,143,3.6604,-7.5332,-15.963,0.4104,-1.7953,-0.2793,76,7.009,135,1.6868,5.8459,-13.2516,0.7982,1.8663,-0.7694,85,7.397,142,9.1088,-3.9209,-11.0155,1.0833,0.0578,-1.0218,75,84804.192,1639909,9.0076,8.0175,-11.3575,0.9072,0.7643,-1.6861,47
7.507,144,2.3717,-6.6879,-15.7047,0.7329,-1.841,-0.6074,76,7.061,136,0.564,4.6031,-13.4411,1.2543,2.0351,-0.5287,85,7.449,143,6.8753,-5.154,-11.6964,1.4672,0.3333,-1.4129,75,84804.244,1639910,7.7239,7.7111,-11.7306,0.9335,1.0044,-1.8065,47
7.559,145,1.0626,-5.3228,-15.3294,1.2028,-1.858,-1.1161,76,7.113,137,0.8672,7.1161,-11.6799,1.5872,2.1644,-0.7903,85,7.501,144,9.962,-3.4823,-5.9689,0.669,-0.415,-0.5358,75,84804.296,1639911,5.4062,6.5861,-11.1906,1.0823,1.1543,-1.9074,47
7.61,146,0.6258,-4.0465,-13.9995,1.3233,-2.0254,-1.4743,76,7.165,138,2.1308,7.3555,-13.0023,1.8301,2.2567,-0.9232,85,7.553,145,8.5316,-1.3069,-8.2157,0.5834,-0.3579,-0.3556,75,84804.348,1639912,3.8804,5.4413,-10.348,1.2774,1.3401,-2.0408,47
7.662,147,0.1022,-5.403,-15.3124,0.6767,-2.1475,-1.4548,76,7.217,139,3.3438,6.6665,-14.5125,1.9354,2.2476,-1.208,85,7.604,146,8.8812,-1.5487,-9.742,0.4992,-0.2289,-0.2513,75,84804.399,1639913,3.4843,4.5756,-10.2434,1.4701,1.4548,-2.0485,47
7.714,148,0.6813,-6.0679,-16.0735,1.1683,-2.2367,-1.5196,76,7.268,140,3.9766,6.5313,-15.0942,2.0843,2.1641,-1.563,85,7.656,147,8.9405,-1.3163,-10.5682,0.4359,-0.1219,-0.2417,75,84804.451,1639914,3.1411,6.4428,-11.1547,1.6658,1.6595,-1.8778,47
